[train]: no. 01 ,bandwidth, 95 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.01526784896850586
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 84 ,[Category], shirt ,[Pred], pant ,[Time], 0.1522824764251709
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 85 ,[Category], shirt ,[Pred], shirt ,[Time], 0.16303181648254395
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 86 ,[Category], shirt ,[Pred], pant ,[Time], 0.17355871200561523
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 87 ,[Category], shirt ,[Pred], pant ,[Time], 0.1839599609375
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 88 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1951298713684082
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.20633935928344727
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.21735692024230957
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.22840309143066406
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.23944973945617676
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2504279613494873
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2612311840057373
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 125 ,[Category], sweater ,[Pred], pant ,[Time], 0.27152442932128906
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2820930480957031
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.29295873641967773
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.30370116233825684
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 129 ,[Category], sweater ,[Pred], pant ,[Time], 0.3140261173248291
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.32537126541137695
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.3361639976501465
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.3473622798919678
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 163 ,[Category], towel ,[Pred], pant ,[Time], 0.3577232360839844
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 164 ,[Category], towel ,[Pred], pant ,[Time], 0.36809515953063965
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 165 ,[Category], towel ,[Pred], pant ,[Time], 0.37839770317077637
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 166 ,[Category], towel ,[Pred], pant ,[Time], 0.38875341415405273
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 167 ,[Category], towel ,[Pred], pant ,[Time], 0.3992328643798828
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 168 ,[Category], towel ,[Pred], pant ,[Time], 0.4097132682800293
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.42023706436157227
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 170 ,[Category], towel ,[Pred], pant ,[Time], 0.4305717945098877
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.44110965728759766
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 202 ,[Category], tshirt ,[Pred], pant ,[Time], 0.4516024589538574
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.4622159004211426
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 204 ,[Category], tshirt ,[Pred], pant ,[Time], 0.4726438522338867
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 205 ,[Category], tshirt ,[Pred], pant ,[Time], 0.48308300971984863
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 206 ,[Category], tshirt ,[Pred], pant ,[Time], 0.4936203956604004
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 207 ,[Category], tshirt ,[Pred], pant ,[Time], 0.5040545463562012
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5145864486694336
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 209 ,[Category], tshirt ,[Pred], pant ,[Time], 0.5251269340515137
[train]: no. 04 ,bandwidth, 10 ,[video_idx], 210 ,[Category], tshirt ,[Pred], pant ,[Time], 0.5356440544128418
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.010768651962280273
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.021373748779296875
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.032601118087768555
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.043137550354003906
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.05390286445617676
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.0646507740020752
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.07603144645690918
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.08676862716674805
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.09743309020996094
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.10891413688659668
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 81 ,[Category], shirt ,[Pred], pant ,[Time], 0.11954522132873535
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 82 ,[Category], shirt ,[Pred], pant ,[Time], 0.13015317916870117
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 83 ,[Category], shirt ,[Pred], pant ,[Time], 0.1407310962677002
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 84 ,[Category], shirt ,[Pred], pant ,[Time], 0.1512150764465332
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 85 ,[Category], shirt ,[Pred], pant ,[Time], 0.16184329986572266
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 86 ,[Category], shirt ,[Pred], pant ,[Time], 0.17249250411987305
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 87 ,[Category], shirt ,[Pred], pant ,[Time], 0.18299531936645508
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 88 ,[Category], shirt ,[Pred], pant ,[Time], 0.1935422420501709
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 89 ,[Category], shirt ,[Pred], pant ,[Time], 0.20406222343444824
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 90 ,[Category], shirt ,[Pred], pant ,[Time], 0.21454358100891113
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 121 ,[Category], sweater ,[Pred], pant ,[Time], 0.22501659393310547
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.23621749877929688
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 123 ,[Category], sweater ,[Pred], pant ,[Time], 0.2467803955078125
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.25794196128845215
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 125 ,[Category], sweater ,[Pred], pant ,[Time], 0.2683994770050049
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 126 ,[Category], sweater ,[Pred], pant ,[Time], 0.27885890007019043
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 127 ,[Category], sweater ,[Pred], pant ,[Time], 0.289276123046875
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 128 ,[Category], sweater ,[Pred], pant ,[Time], 0.2997720241546631
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 129 ,[Category], sweater ,[Pred], pant ,[Time], 0.31018519401550293
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 130 ,[Category], sweater ,[Pred], pant ,[Time], 0.32071423530578613
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.33118510246276855
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 162 ,[Category], towel ,[Pred], pant ,[Time], 0.34171175956726074
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.35228848457336426
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 164 ,[Category], towel ,[Pred], pant ,[Time], 0.3628842830657959
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.3735034465789795
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 166 ,[Category], towel ,[Pred], pant ,[Time], 0.38410091400146484
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 167 ,[Category], towel ,[Pred], pant ,[Time], 0.3944888114929199
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 168 ,[Category], towel ,[Pred], pant ,[Time], 0.40503454208374023
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.4154973030090332
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.426166296005249
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 201 ,[Category], tshirt ,[Pred], pant ,[Time], 0.43695688247680664
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 202 ,[Category], tshirt ,[Pred], pant ,[Time], 0.447528600692749
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 203 ,[Category], tshirt ,[Pred], pant ,[Time], 0.45799756050109863
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 204 ,[Category], tshirt ,[Pred], pant ,[Time], 0.46846938133239746
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.47937822341918945
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 206 ,[Category], tshirt ,[Pred], pant ,[Time], 0.48987770080566406
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 207 ,[Category], tshirt ,[Pred], pant ,[Time], 0.5003407001495361
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 208 ,[Category], tshirt ,[Pred], pant ,[Time], 0.5108382701873779
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.521575927734375
[train]: no. 01 ,bandwidth, 5 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5324063301086426
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.012014389038085938
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.023388147354125977
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03403043746948242
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.04544234275817871
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.05646991729736328
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.06734538078308105
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.07847404479980469
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.08973240852355957
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.10120368003845215
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.11263322830200195
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 81 ,[Category], shirt ,[Pred], pant ,[Time], 0.12356424331665039
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 82 ,[Category], shirt ,[Pred], pant ,[Time], 0.1345517635345459
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 83 ,[Category], shirt ,[Pred], pant ,[Time], 0.1454763412475586
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 84 ,[Category], shirt ,[Pred], pant ,[Time], 0.15645670890808105
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 85 ,[Category], shirt ,[Pred], pant ,[Time], 0.1672818660736084
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 86 ,[Category], shirt ,[Pred], pant ,[Time], 0.17821383476257324
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 87 ,[Category], shirt ,[Pred], pant ,[Time], 0.18875670433044434
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 88 ,[Category], shirt ,[Pred], pant ,[Time], 0.19929265975952148
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 89 ,[Category], shirt ,[Pred], pant ,[Time], 0.20975518226623535
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 90 ,[Category], shirt ,[Pred], pant ,[Time], 0.22046780586242676
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 121 ,[Category], sweater ,[Pred], pant ,[Time], 0.23089003562927246
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 122 ,[Category], sweater ,[Pred], pant ,[Time], 0.24148035049438477
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 123 ,[Category], sweater ,[Pred], pant ,[Time], 0.251863956451416
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 124 ,[Category], sweater ,[Pred], pant ,[Time], 0.26265573501586914
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 125 ,[Category], sweater ,[Pred], pant ,[Time], 0.27316832542419434
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 126 ,[Category], sweater ,[Pred], pant ,[Time], 0.2838256359100342
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.29488515853881836
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.30573225021362305
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 129 ,[Category], sweater ,[Pred], pant ,[Time], 0.3161427974700928
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 130 ,[Category], sweater ,[Pred], pant ,[Time], 0.3267815113067627
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 161 ,[Category], towel ,[Pred], pant ,[Time], 0.3371760845184326
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 162 ,[Category], towel ,[Pred], pant ,[Time], 0.34768009185791016
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 163 ,[Category], towel ,[Pred], pant ,[Time], 0.3581113815307617
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 164 ,[Category], towel ,[Pred], pant ,[Time], 0.36882734298706055
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 165 ,[Category], towel ,[Pred], pant ,[Time], 0.3792915344238281
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 166 ,[Category], towel ,[Pred], pant ,[Time], 0.3898599147796631
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 167 ,[Category], towel ,[Pred], pant ,[Time], 0.40042829513549805
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 168 ,[Category], towel ,[Pred], pant ,[Time], 0.4110100269317627
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 169 ,[Category], towel ,[Pred], pant ,[Time], 0.4215562343597412
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 170 ,[Category], towel ,[Pred], pant ,[Time], 0.4320948123931885
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 201 ,[Category], tshirt ,[Pred], pant ,[Time], 0.44264984130859375
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 202 ,[Category], tshirt ,[Pred], pant ,[Time], 0.4532315731048584
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 203 ,[Category], tshirt ,[Pred], pant ,[Time], 0.46375465393066406
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.4746832847595215
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 205 ,[Category], tshirt ,[Pred], pant ,[Time], 0.4853091239929199
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 206 ,[Category], tshirt ,[Pred], pant ,[Time], 0.4958374500274658
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5067460536956787
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 208 ,[Category], tshirt ,[Pred], pant ,[Time], 0.517333984375
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5281085968017578
[train]: no. 02 ,bandwidth, 5 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5394473075866699
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.010339021682739258
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.02136063575744629
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03255057334899902
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.043263912200927734
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.05363893508911133
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.06412100791931152
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.07452034950256348
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.08502340316772461
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.09549880027770996
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.10591793060302734
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 81 ,[Category], shirt ,[Pred], pant ,[Time], 0.11652994155883789
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 82 ,[Category], shirt ,[Pred], pant ,[Time], 0.12727665901184082
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 83 ,[Category], shirt ,[Pred], pant ,[Time], 0.1378781795501709
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 84 ,[Category], shirt ,[Pred], pant ,[Time], 0.14855742454528809
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 85 ,[Category], shirt ,[Pred], pant ,[Time], 0.15919256210327148
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 86 ,[Category], shirt ,[Pred], pant ,[Time], 0.16988372802734375
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 87 ,[Category], shirt ,[Pred], pant ,[Time], 0.1804819107055664
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 88 ,[Category], shirt ,[Pred], pant ,[Time], 0.19118309020996094
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 89 ,[Category], shirt ,[Pred], pant ,[Time], 0.20176243782043457
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 90 ,[Category], shirt ,[Pred], pant ,[Time], 0.21252727508544922
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 121 ,[Category], sweater ,[Pred], pant ,[Time], 0.2227480411529541
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 122 ,[Category], sweater ,[Pred], pant ,[Time], 0.23363518714904785
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.24408721923828125
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 124 ,[Category], sweater ,[Pred], pant ,[Time], 0.2548031806945801
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 125 ,[Category], sweater ,[Pred], pant ,[Time], 0.26529479026794434
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 126 ,[Category], sweater ,[Pred], pant ,[Time], 0.27580785751342773
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 127 ,[Category], sweater ,[Pred], pant ,[Time], 0.28605031967163086
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 128 ,[Category], sweater ,[Pred], pant ,[Time], 0.2965085506439209
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 129 ,[Category], sweater ,[Pred], pant ,[Time], 0.3069031238555908
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.31745338439941406
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.3283653259277344
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 162 ,[Category], towel ,[Pred], pant ,[Time], 0.33879566192626953
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 163 ,[Category], towel ,[Pred], pant ,[Time], 0.34902405738830566
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 164 ,[Category], towel ,[Pred], pant ,[Time], 0.3595237731933594
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.3700900077819824
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 166 ,[Category], towel ,[Pred], pant ,[Time], 0.3805668354034424
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 167 ,[Category], towel ,[Pred], pant ,[Time], 0.39078307151794434
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.4015028476715088
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 169 ,[Category], towel ,[Pred], pant ,[Time], 0.41187000274658203
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.4230215549468994
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 201 ,[Category], tshirt ,[Pred], pant ,[Time], 0.4333488941192627
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 202 ,[Category], tshirt ,[Pred], pant ,[Time], 0.44375157356262207
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 203 ,[Category], tshirt ,[Pred], pant ,[Time], 0.4542124271392822
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 204 ,[Category], tshirt ,[Pred], pant ,[Time], 0.4646134376525879
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 205 ,[Category], tshirt ,[Pred], pant ,[Time], 0.4748837947845459
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 206 ,[Category], tshirt ,[Pred], pant ,[Time], 0.485227108001709
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 207 ,[Category], tshirt ,[Pred], pant ,[Time], 0.4956068992614746
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 208 ,[Category], tshirt ,[Pred], pant ,[Time], 0.5060510635375977
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 209 ,[Category], tshirt ,[Pred], pant ,[Time], 0.5165531635284424
[train]: no. 03 ,bandwidth, 5 ,[video_idx], 210 ,[Category], tshirt ,[Pred], pant ,[Time], 0.5270423889160156
[train]: no. 04 ,bandwidth, 5 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.011570215225219727
[train]: no. 04 ,bandwidth, 5 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.02222728729248047
[train]: no. 04 ,bandwidth, 5 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03320646286010742
[train]: no. 04 ,bandwidth, 5 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.04372453689575195
[train]: no. 04 ,bandwidth, 5 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.054548025131225586
[train]: no. 04 ,bandwidth, 5 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.06502127647399902
